"0","n <- nrow(DataBase1)"
"0","prop.test(nrow(Estres_promedio),n,p=0.5,alternative=""less"",conf.level=0.95,correct=FALSE)"
"1","
"
"1","	1-sample proportions test without continuity correction"
"1","
"
"1","
"
"1","data:  "
"1",""
"1","nrow(Estres_promedio) out of n, null probability 0.5"
"1",""
"1","
"
"1","X-squared = 3.2267, df = 1, p-value = 0.03622"
"1","
"
"1","alternative hypothesis: "
"1","true "
"1",""
"1","p"
"1",""
"1"," is "
"1",""
"1","less than"
"1",""
"1"," "
"1",""
"1","0.5"
"1",""
"1","
"
"1","95"
"1",""
"1"," percent confidence interval:
"
"1",""
"1"," "
"1",""
"1","0.0000000 0.4938124"
"1",""
"1","
"
"1","sample estimates:
"
"1","        p "
"1","
"
"1","0.4266667 "
"1","
"
"1","
"
