"0","unique(sector$Sector)"
"1","[1]"
"1"," ""Minero""              "
"1"," ""Pesquero""            "
"1","
"
"1","[3]"
"1"," ""Petróleo y derivados"""
"1"," ""Agrícolas""           "
"1","
"
"1","[5]"
"1"," ""Resto""               "
"1","
"
"0","unique(sector$Producto)"
"1"," [1]"
"1"," ""Cobre""                "
"1"," ""Hierro""               "
"1","
"
"1"," [3]"
"1"," ""Plata refinada""       "
"1"," ""Plomo""                "
"1","
"
"1"," [5]"
"1"," ""Zinc""                 "
"1"," ""Oro""                  "
"1","
"
"1"," [7]"
"1"," ""Estaño""               "
"1"," ""Resto""                "
"1","
"
"1"," [9]"
"1"," ""Harina de pescado""    "
"1"," ""Aceite de pescado""    "
"1","
"
"1","[11]"
"1"," ""Crudo""                "
"1"," ""Derivados""            "
"1","
"
"1","[13]"
"1"," ""Gas Natural""          "
"1"," ""Algodón""              "
"1","
"
"1","[15]"
"1"," ""Azúcar""               "
"1"," ""Café""                 "
"1","
"
"1","[17]"
"1"," ""Resto 4/""             "
"1"," ""Agropecuario""         "
"1","
"
"1","[19]"
"1"," ""Textil""               "
"1"," ""Pesquero""             "
"1","
"
"1","[21]"
"1"," ""Quimico""              "
"1"," ""Metal-Mecánica""       "
"1","
"
"1","[23]"
"1"," ""Sidero-Metalúrgico""   "
"1"," ""Minería no Metálica""  "
"1","
"
"1","[25]"
"1"," ""Artesanías""           "
"1"," ""Madera y papeles""     "
"1","
"
"1","[27]"
"1"," ""Pieles y cueros""      "
"1"," ""Varios (inc. joyería)"""
"1","
"
"0","unique(sector$Enero)"
"1"," [1]"
"1"," 1.271381e+09"
"1"," 2.361752e+08"
"1"," 9.539442e+06"
"1"," 1.412395e+08"
"1","
"
"1"," [5]"
"1"," 1.716429e+08"
"1"," 6.218406e+08"
"1"," 6.272540e+07"
"1"," 4.585699e+07"
"1","
"
"1"," [9]"
"1"," 1.731875e+08"
"1"," 2.532194e+07"
"1"," 2.238210e+07"
"1"," 1.113505e+08"
"1","
"
"1","[13]"
"1"," 1.792475e+08"
"1"," 1.643676e+04"
"1"," 5.890743e+06"
"1"," 3.145639e+07"
"1","
"
"1","[17]"
"1"," 1.516751e+06"
"1"," 7.320657e+08"
"1"," 9.930468e+07"
"1"," 9.842755e+07"
"1","
"
"1","[21]"
"1"," 1.207274e+08"
"1"," 3.569863e+07"
"1"," 9.188837e+07"
"1"," 4.701471e+07"
"1","
"
"1","[25]"
"1"," 4.140237e+04"
"1"," 1.742633e+07"
"1"," 2.939934e+05"
"1"," 1.783210e+07"
"1","
"
"0","unique(sector$Febrero)"
"1"," [1]"
"1"," 1532128038.0"
"1","  187481954.7"
"1","    6444504.8"
"1","  132582956.7"
"1","
"
"1"," [5]"
"1","  203554543.1"
"1","  520716142.4"
"1","   52828609.9"
"1","   45093384.2"
"1","
"
"1"," [9]"
"1","  228134860.1"
"1","  105455474.3"
"1","    3765208.9"
"1","   80122331.3"
"1","
"
"1","[13]"
"1","   60763479.0"
"1","     252561.8"
"1","    1467439.8"
"1","   13301757.6"
"1","
"
"1","[17]"
"1","    2060467.9"
"1","  536642713.4"
"1","  112624345.8"
"1","  134024461.6"
"1","
"
"1","[21]"
"1","  121498193.6"
"1","   38100639.4"
"1","  102946203.1"
"1","   51870631.7"
"1","
"
"1","[25]"
"1","     169446.0"
"1","   21241319.7"
"1","     375073.0"
"1","   14403510.0"
"1","
"
"0","unique(sector$Marzo)"
"1"," [1]"
"1"," 1569462442.2"
"1","  202451986.6"
"1","   10997623.5"
"1","  166127439.8"
"1","
"
"1"," [5]"
"1","  229918529.1"
"1","  609249641.7"
"1","   51484134.2"
"1","   84367979.8"
"1","
"
"1"," [9]"
"1","  185748846.6"
"1","   57034032.7"
"1","    5033645.9"
"1","  127604105.0"
"1","
"
"1","[13]"
"1","   66211083.0"
"1","     401258.9"
"1","    1541253.9"
"1","    8977005.3"
"1","
"
"1","[17]"
"1","    2454734.8"
"1","  436684467.6"
"1","  116359854.2"
"1","  150920026.2"
"1","
"
"1","[21]"
"1","  131629956.5"
"1","   45465104.5"
"1","  114980077.4"
"1","   50783542.5"
"1","
"
"1","[25]"
"1","     170677.0"
"1","   21534647.6"
"1","     282121.3"
"1","   17088949.7"
"1","
"
"0","unique(sector$Abril)"
"1"," [1]"
"1"," 1.592926e+09"
"1"," 1.701305e+08"
"1"," 7.306049e+06"
"1"," 1.721904e+08"
"1","
"
"1"," [5]"
"1"," 1.976900e+08"
"1"," 6.529115e+08"
"1"," 5.778559e+07"
"1"," 5.846606e+07"
"1","
"
"1"," [9]"
"1"," 1.745660e+08"
"1"," 3.734322e+07"
"1"," 3.605068e+07"
"1"," 8.362428e+07"
"1","
"
"1","[13]"
"1"," 5.443010e+07"
"1"," 4.677141e+04"
"1"," 1.903533e+06"
"1"," 7.940800e+06"
"1","
"
"1","[17]"
"1"," 2.750786e+06"
"1"," 4.781114e+08"
"1"," 1.040259e+08"
"1"," 1.588702e+08"
"1","
"
"1","[21]"
"1"," 1.544785e+08"
"1"," 4.916637e+07"
"1"," 1.313856e+08"
"1"," 4.812725e+07"
"1","
"
"1","[25]"
"1"," 3.376399e+05"
"1"," 2.739177e+07"
"1"," 3.814470e+05"
"1"," 1.571103e+07"
"1","
"
"0","unique(sector$Mayo)"
"1"," [1]"
"1"," 1822248191.1"
"1","  241613617.2"
"1","   12140175.2"
"1","  254343234.9"
"1","
"
"1"," [5]"
"1","  231808151.1"
"1","  642652946.5"
"1","   32438411.3"
"1","   58644748.4"
"1","
"
"1"," [9]"
"1","   98937421.8"
"1","   32390718.2"
"1","   24019241.4"
"1","  128557851.9"
"1","
"
"1","[13]"
"1","          0.0"
"1","     402045.7"
"1","    1740096.3"
"1","   11206409.4"
"1","
"
"1","[17]"
"1","    2630388.8"
"1","  499629344.1"
"1","  124732040.4"
"1","  148012498.2"
"1","
"
"1","[21]"
"1","  163203175.7"
"1","   43770395.1"
"1","  104712220.6"
"1","   43752154.6"
"1","
"
"1","[25]"
"1","     279824.3"
"1","   23600148.9"
"1","     432549.2"
"1","   22920481.5"
"1","
"
"0","unique(sector$Junio)"
"1"," [1]"
"1"," 1628898028.5"
"1","  237568385.5"
"1","   10977475.3"
"1","  127173664.0"
"1","
"
"1"," [5]"
"1","  230697240.0"
"1","  728320700.5"
"1","   50968253.4"
"1","   91253838.8"
"1","
"
"1"," [9]"
"1","  182468659.4"
"1","   23741468.6"
"1","          0.0"
"1","  165557382.9"
"1","
"
"1","[13]"
"1","   74747394.5"
"1","     108283.0"
"1","    1593244.7"
"1","   29107897.1"
"1","
"
"1","[17]"
"1","    2069664.0"
"1","  514027183.6"
"1","  116316458.0"
"1","  139344913.9"
"1","
"
"1","[21]"
"1","  128577007.8"
"1","   44120340.3"
"1","   99228417.9"
"1","   48887318.9"
"1","
"
"1","[25]"
"1","     216036.5"
"1","   20314130.8"
"1","     392227.6"
"1","   20359131.7"
"1","
"
"0","unique(sector$Julio)"
"1"," [1]"
"1"," 1.627306e+09"
"1"," 1.243214e+08"
"1"," 1.151251e+07"
"1"," 2.180042e+08"
"1","
"
"1"," [5]"
"1"," 1.969350e+08"
"1"," 6.893197e+08"
"1"," 6.673193e+07"
"1"," 9.484812e+07"
"1","
"
"1"," [9]"
"1"," 1.964712e+08"
"1"," 8.274521e+07"
"1"," 4.000000e+01"
"1"," 1.791185e+08"
"1","
"
"1","[13]"
"1"," 0.000000e+00"
"1"," 2.149411e+04"
"1"," 2.190334e+06"
"1"," 5.558322e+07"
