"0","t.test(Estres_promedio$HorasSemanalesDeEjercicio,mu=4.4,conf.level = 0.95,alternative=""greater"")"
"1","
"
"1","	One Sample t-test"
"1","
"
"1","
"
"1","data:  "
"1",""
"1","Estres_promedio$HorasSemanalesDeEjercicio"
"1",""
"1","
"
"1","t = -0.010554, df = 63, p-value = 0.5042"
"1","
"
"1","alternative hypothesis: "
"1","true "
"1",""
"1","mean"
"1",""
"1"," is "
"1",""
"1","greater than"
"1",""
"1"," "
"1",""
"1","4.4"
"1",""
"1","
"
"1","95"
"1",""
"1"," percent confidence interval:
"
"1",""
"1"," "
"1",""
"1","3.529494      Inf"
"1",""
"1","
"
"1","sample estimates:
"
"1","mean of x "
"1","
"
"1"," 4.394531 "
"1","
"
"1","
"
