"0","if (!require(""readr"", character.only = TRUE)) {"
"0","  install.packages(""readr"")"
"0","}"
"2","Loading required package: readr
"
"0","if (!require(""readxl"", character.only = TRUE)) {"
"0","  install.packages(""readxl"")"
"0","}"
"2","Loading required package: readxl
"
"0","if (!require(""dplyr"", character.only = TRUE)) {"
"0","  install.packages(""dplyr"")"
"0","}"
"2","Loading required package: dplyr
"
"2","
Attaching package: ‘dplyr’

"
"2","The following objects are masked from ‘package:stats’:

    filter, lag

"
"2","The following objects are masked from ‘package:base’:

    intersect, setdiff, setequal, union

"
"0","if (!require(""stringr"", character.only = TRUE)) {"
"0","  install.packages(""stringr"")"
"0","}"
"2","Loading required package: stringr
"
"0","if (!require(""plotrix"", character.only = TRUE)) {"
"0","  install.packages(""plotrix"")"
"0","}"
"2","Loading required package: plotrix
"
"0","if (!require(""scales"", character.only = TRUE)) {"
"0","  install.packages(""scales"")"
"0","}"
"2","Loading required package: scales
"
"2","
Attaching package: ‘scales’

"
"2","The following object is masked from ‘package:plotrix’:

    rescale

"
"2","The following object is masked from ‘package:readr’:

    col_factor

"
"0","if (!require(""ggplot2"", character.only = TRUE)) {"
"0","  install.packages(""ggplot2"")"
"0","}"
"0","if (!require(""ggthemes"", character.only = TRUE)) {"
"0","  install.packages(""ggthemes"")"
"0","}"
