"0","require(knitr)"
"0","kable_styling(kable(head(NiveInt,4),"
"0","                    booktabs = TRUE,"
"0","                    caption = ""Tabla 2: Tipos de niveles de estrés."","
"0","                    digits = 3, "
"0","                    label = TRUE,"
"0","                    row.names = FALSE, align = ""l""),"
"0","              latex_options = c(""striped"", ""condensed""),"
"0","              position = ""center"","
"0","              full_width = FALSE) %>%"
"0","  row_spec(0, bold = T, color = ""white"", background = ""black"") %>%"
"0","  column_spec(1, bold = T, color = ""green"")"
