"0","str(export)"
"1","tibble [527 × 7]"
"1",""
"1"," (S3: "
"1",""
"1","tbl_df/tbl/data.frame"
"1",""
"1",")"
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Exportador     "
"1",""
"1",":"
"1"," chr [1:527] "
"1",""
"1","""SOCIEDAD MINERA CERRO VERDE S.A.A."" ""COMPAÑIA MINERA ANTAMINA S.A."" ""TRAFIGURA PERU SOCIEDAD ANONIMA CERRADA - TRAFIGURA PERU S.A.C."" ""MINERA LAS BAMBAS S.A."""
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Anio           "
"1",""
"1",":"
"1"," int [1:527] "
"1",""
"1","2022 2022 2022 2022 2022 2022 2022 2022 2022 2022"
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Meses          "
"1",""
"1",":"
"1"," chr [1:527] "
"1",""
"1","""Enero"" ""Enero"" ""Enero"" ""Enero"""
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Total_Registros"
"1",""
"1",":"
"1"," int [1:527] "
"1",""
"1","20 10 12 7 16 5 2 3 1 1"
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Total_KG       "
"1",""
"1",":"
"1"," num [1:527] "
"1",""
"1","1.83e+08 1.02e+08 9.28e+07 5.50e+07 7.18e+07"
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","US_KG          "
"1",""
"1",":"
"1"," num [1:527] "
"1",""
"1","1.96 2.41 2.12 2.96 1.72"
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","US_Dolar       "
"1",""
"1",":"
"1"," num [1:527] "
"1",""
"1","3.59e+08 2.45e+08 1.97e+08 1.63e+08 1.23e+08"
"1",""
"1"," ..."
"1",""
"1","
"
