"0","tabla_Rend <- table(data$Rendimiento_academico)"
"0","total_obs <- sum(tabla_Rend)"
"0","prob_empirica <- tabla_Rend / total_obs"
"0","for (i in 1:length(prob_empirica)) {"
"0","  cat(""La probabilidad de un estudiante con rendimiento"", names(prob_empirica)[i], ""es"", prob_empirica[i], ""\n"")"
"0","}"
"1","La probabilidad de un estudiante con rendimiento"
"1"," "
"1","1. Muy Bueno"
"1"," "
"1","es"
"1"," "
"1","0.0310559"
"1"," "
"1","
"
"1","La probabilidad de un estudiante con rendimiento"
"1"," "
"1","2. Bueno"
"1"," "
"1","es"
"1"," "
"1","0.3602484"
"1"," "
"1","
"
"1","La probabilidad de un estudiante con rendimiento"
"1"," "
"1","3. Regular"
"1"," "
"1","es"
"1"," "
"1","0.5714286"
"1"," "
"1","
"
"1","La probabilidad de un estudiante con rendimiento"
"1"," "
"1","4. Mal"
"1"," "
"1","es"
"1"," "
"1","0.03726708"
"1"," "
"1","
"
"0","df <- data.frame(Rendimiento = names(prob_empirica),"
"0","                 Probabilidad = as.numeric(prob_empirica))"
"0","print(df)"
