"0","plot_ly(y = ~DF2020$IT/1000000,"
"0","        x = ~DF2020$Mes, "
"0","        type=""bar"","
"0","        name=""2020"","
"0","        marker = list(color = '#57cc99')"
"0","        )%>% "
"0",""
"0","    "
"0","    add_trace(y = ~DF2021$IT/1000000,"
"0","        x = ~DF2021$Mes, "
"0","        type=""bar"","
"0","        name=""2021"","
"0","        marker = list(color = '#38a3a5')"
"0","        )%>%"
"0","    "
"0","    "
"0","    add_trace(y = ~DF2022$IT/1000000,"
"0","        x = ~DF2022$Mes, "
"0","        type=""bar"","
"0","        name=""2022"","
"0","        marker = list(color = '#22577a')"
"0","        )%>%"
"0","    "
"0","    "
"0","    layout(xaxis = list( title = ""Meses""),"
"0","    yaxis = list( title = ""Ingresos totales (Millones de US$)"","
"0","    nticks = 10,"
"0","    range = list(0,45)),"
"0","    "
"0","    barmode=""group"")"
