"0","str(paises)"
"1","'data.frame':	"
"1",""
"1","259"
"1",""
"1"," obs. of  "
"1",""
"1","7"
"1",""
"1"," variable"
"1",""
"1","s"
"1",""
"1",":"
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Pais_Destino   "
"1",""
"1",":"
"1"," chr  "
"1",""
"1","""CHINA"" ""JAPÓN"" ""ALEMANIA"" ""POLONIA"""
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Anio           "
"1",""
"1",":"
"1"," int  "
"1",""
"1","2021 2021 2021 2021 2021 2021 2021 2021 2021 2021"
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Meses          "
"1",""
"1",":"
"1"," chr  "
"1",""
"1",""" Enero "" "" Enero "" "" Enero "" "" Enero """
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Total_Registros"
"1",""
"1",":"
"1"," int  "
"1",""
"1","58 1 2 1 2 1 1 1 1 5"
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Total_KG       "
"1",""
"1",":"
"1"," num  "
"1",""
"1","4.30e+08 3.15e+07 2.05e+07 2.00e+07 2.10e+07"
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","US_KG          "
"1",""
"1",":"
"1"," num  "
"1",""
"1","2.02 1.56 2.25 2.3 1.84"
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","US_Dolar       "
"1",""
"1",":"
"1"," num  "
"1",""
"1","8.67e+08 4.90e+07 4.62e+07 4.60e+07 3.85e+07"
"1",""
"1"," ..."
"1",""
"1","
"
