"0","media = round(mean(DL$Horas_de_sueño),2)"
"0","mediana = median(DL$Horas_de_sueño)"
"0","moda = mode(DL$Horas_de_sueño)  "
"0","Promedio = DL$Horas_de_sueño"
"0","titulo <- ""Grafica 9. Histograma Horas de sueño"""
"0","subtitulo <- paste(""Media="",media, "" Mediana = "",mediana, "" Moda="",moda)"
"0",""
"0","ggplot(data = DL, mapping = aes(x=Promedio)) +"
"0","  geom_histogram(bins=50) +"
"0","   ggtitle(titulo, subtitle = subtitulo) +"
"0","  xlab('Horas de sueño') + ylab('Frecuencia') +"
"0","  geom_vline(aes(xintercept = media,"
"0","                  color = ""media""),"
"0","              linetype = ""dashed"","
"0","              size = 1)  +"
"0","   geom_vline(aes(xintercept = mediana,"
"0","                  color = ""mediana""),"
"0","              linetype = ""dashed"","
"0","              size = 1) +"
"0","   geom_vline(aes(xintercept = moda,"
"0","                  color = ""moda""),"
"0","              linetype = ""dashed"","
"0","              size = 1) "
