"Fecha","IPC Alimentos y Energia"
Ene91,13.5200887115819
Feb91,3.48821588949245
Mar91,3.90975620213594
Abr91,4.56945113125285
May91,7.82423660613552
Jun91,8.5734871714043
Jul91,7.84153502062666
Ago91,8.95654755606564
Sep91,3.46395304481642
Oct91,3.01452816461261
Nov91,4.47140665298538
Dic91,4.40594103359415
Ene92,4.63962013438332
Feb92,3.82957757894188
Mar92,9.08298862735359
Abr92,3.1414845588133
May92,3.78433199588296
Jun92,1.75275140459634
Jul92,3.97355252713656
Ago92,2.75653151424683
Sep92,2.12133402824242
Oct92,4.0285943730946
Nov92,4.25667840846486
Dic92,4.41646700879557
Ene93,4.52259215214958
Feb93,3.38427577172021
Mar93,4.7581792327551
Abr93,5.70016019291008
May93,3.13691554629622
Jun93,0.901265670610075
Jul93,2.75015491917578
Ago93,0.983819153157496
Sep93,1.11795519635329
Oct93,1.5372321003029
Nov93,1.62828607066352
Dic93,1.12026052029056
Ene94,1.34035672844333
Feb94,1.33732332097528
Mar94,2.5924388961007
Abr94,1.40636036046459
May94,-0.0745702106242705
Jun94,1.43712964462798
Jul94,0.721556506444529
Ago94,1.95346584106457
Sep94,0.199871826617234
Oct94,-0.441793365600557
Nov94,1.51613195507001
Dic94,0.442212109890133
Ene95,-0.0209924099264994
Feb95,1.38244962771702
Mar95,1.11378567602477
Abr95,0.725930320202883
May95,0.820970201764037
Jun95,0.735412629645216
Jul95,0.453884233417405
Ago95,1.17728148330676
Sep95,0.264674375857514
Oct95,0.493066907900573
Nov95,1.69490187737057
Dic95,0.38603795292158
Ene96,1.64382713256138
Feb96,2.18983727513336
Mar96,1.22003264900424
Abr96,0.953227718464324
May96,0.642953214581958
Jun96,-0.708476207766672
Jul96,2.0016842640117
Ago96,1.08317379466458
Sep96,0.100970275966166
Oct96,0.947278854043651
Nov96,0.289632590710524
Dic96,0.820425496412865
Ene97,0.0952232261173573
Feb97,-0.641005418871344
Mar97,1.34697497243559
Abr97,0.196559148680384
May97,0.871546399466433
Jun97,1.40939086306459
Jul97,1.10709164729162
Ago97,0.0255244022034988
Sep97,0.241916626130327
Oct97,-0.0791195743267839
Nov97,-0.101011295918288
Dic97,0.398076432186824
Ene98,1.223568310082
Feb98,1.77306255893767
Mar98,1.48888029756498
Abr98,0.692529235431586
May98,0.612842872366239
Jun98,0.453200838817254
Jul98,0.724744105253082
Ago98,0.188709105947041
Sep98,-1.17735656214505
Oct98,-1.07622398724939
Nov98,-0.348893950451239
Dic98,0.617150951001037
Ene99,-0.536298862984397
Feb99,-0.147352325242402
Mar99,0.385474102272845
Abr99,0.433499122572287
May99,0.510690816010742
Jun99,0.0975164258072266
Jul99,0.230812349566151
Ago99,-0.0100003314619493
Sep99,0.504990277031583
Oct99,-0.509369389744978
Nov99,-0.0518970931682253
Dic99,0.0286892199323091
Ene00,-0.184169351480451
Feb00,0.68181834726662
Mar00,0.554195093273472
Abr00,0.446406006105367
May00,-0.184082802218062
Jun00,0.00012397461357467
Jul00,0.657050063465047
Ago00,0.63014782628091
Sep00,0.641302115993805
Oct00,0.232595547292167
Nov00,-0.287405288922961
Dic00,-0.0136493756646464
Ene01,0.245965710506992
Feb01,0.340543725634506
Mar01,0.559668477929249
Abr01,-0.957031558603013
May01,-0.0346850995871929
Jun01,-0.203628097552397
Jul01,0.211412456404267
Ago01,-0.485180617241612
Sep01,0.149286122994687
Oct01,0.0448208842633447
Nov01,-0.841370301778897
Dic01,-0.370113101609334
Ene02,-0.997473560179762
Feb02,-0.0795599757164982
Mar02,0.812283225067197
Abr02,1.24245391364394
May02,0.131000586184269
Jun02,-0.444334576375097
Jul02,-0.13560654039608
Ago02,0.0447714711491423
Sep02,0.909781068153446
Oct02,1.28640473341586
Nov02,-0.805471594527285
Dic02,-0.0363642538560053
Ene03,0.506053876173456
Feb03,0.722192415139097
Mar03,0.357386451012367
Abr03,-0.265865245025655
May03,-0.139973293292551
Jun03,-0.923490067353846
Jul03,-0.404464470360189
Ago03,-0.0400507988523511
Sep03,1.02434522199727
Oct03,0.193698944823085
Nov03,0.256361440905236
Dic03,0.898518706995401
Ene04,1.13240283947265
Feb04,1.88197346394229
Mar04,0.569242727581582
Abr04,0.0382238700885604
May04,0.642635124697072
Jun04,1.05434206051496
Jul04,0.264659566230377
Ago04,-0.0616552069403227
Sep04,0.0788034169179378
Oct04,-0.31430468731529
Nov04,0.251347719484604
Dic04,-0.102295401487196
Ene05,0.223476862434736
Feb05,-0.39102575743475
Mar05,0.801167698130484
Abr05,0.273967586490608
May05,0.0993127075002722
Jun05,0.568925424088095
Jul05,-0.0225140393115239
Ago05,-0.306425228243544
Sep05,-0.22261782375629
Oct05,0.107171346718432
Nov05,-0.0967282745038954
Dic05,0.498784843077361
Ene06,0.956663264814926
Feb06,0.989580456273715
Mar06,0.551885451007834
Abr06,0.718240677922962
May06,-0.856776768001349
Jun06,-0.144231380671465
Jul06,-0.600987662964976
Ago06,0.142182344683106
Sep06,0.0573082554013501
Oct06,0.0428525413455334
Nov06,-0.611298034378427
Dic06,-0.184247955722463
Ene07,0.131037109361588
Feb07,0.383840860076369
Mar07,0.39302054553459
Abr07,0.237444798083727
May07,0.856684542074074
Jun07,0.83869700415466
Jul07,0.62494563394463
Ago07,0.219356403696756
Sep07,0.98721081366825
Oct07,0.543475605247012
Nov07,0.0982962868174
Dic07,0.444356235448797
Ene08,0.518769942816015
Feb08,1.54354050060795
Mar08,1.52898821579759
Abr08,0.205240148579653
May08,0.427689524890013
Jun08,1.13324606064112
Jul08,0.730317623981271
Ago08,0.676212988784108
Sep08,0.305514351447232
Oct08,0.705160378604944
Nov08,0.14622759987735
Dic08,0.352889322139475
Ene09,0.22753758616816
Feb09,-0.404197993015353
Mar09,0.1870318562645
Abr09,-0.0551830282373038
May09,-0.0964795210812968
Jun09,-0.676164476023578
Jul09,0.201933866579347
Ago09,-0.366466601009932
Sep09,-0.186204304412803
Oct09,0.245143570802691
Nov09,-0.251151840971358
Dic09,0.315856508427141
Ene10,0.750210284942953
Feb10,0.741679200485316
Mar10,0.295777335436297
Abr10,-0.0667976862819376
May10,0.321207776827947
Jun10,0.510010600990935
Jul10,0.587691252860736
Ago10,0.571234353508048
Sep10,-0.0845626984018215
Oct10,-0.514585476742523
Nov10,0.0290724760063781
Dic10,-0.192771769773725
Ene11,0.951043012632297
Feb11,0.647170887577103
Mar11,1.16301022880832
Abr11,1.13949724587167
May11,-0.195891679521657
Jun11,-0.099785988673313
Jul11,1.53193877828644
Ago11,0.427601299916695
Sep11,0.433468205766287
Oct11,0.571840606259737
Nov11,0.789294770706725
Dic11,0.100842701139555
Ene12,-0.0619417191245703
Feb12,0.633214043707346
Mar12,1.00099950718454
Abr12,0.783518087895577
May12,-0.18839244090803
Jun12,-0.239087057708634
Jul12,0.00612079519024487
Ago12,0.940772305735848
Sep12,1.23764767361656
Oct12,-0.308194923501178
Nov12,-0.381304683623129
Dic12,0.0891334808267224
Ene13,0.199814904703386
Feb13,-0.402429898978802
Mar13,0.848539181504497
Abr13,0.376174369624775
May13,0.245901507208467
Jun13,0.389903359482773
Jul13,0.870011742868363
Ago13,1.02520872335593
Sep13,0.144543162010094
Oct13,-0.0719309799065287
Nov13,-0.704405973142761
Dic13,-0.210854650884524
Ene14,0.663371603379984
Feb14,1.09455111603419
Mar14,0.212914643192456
Abr14,0.628183062384003
May14,0.321718171030285
Jun14,0.220234217557734
Jul14,0.665803613437915
Ago14,-0.1500920610655
Sep14,0.238900198776404
Oct14,0.682374692676207
Nov14,-0.475925470899954
Dic14,-0.0817622820594138
Ene15,0.366849298382051
Feb15,0.476234173136799
Mar15,0.59653812306855
Abr15,0.445503289630138
May15,0.937632688290231
Jun15,0.418547853077253
Jul15,0.287891192658508
Ago15,0.71817051810831
Sep15,-0.00702447051730699
Oct15,0.147385819185302
Nov15,0.602440552051892
Dic15,0.35285356427671
Ene16,0.881804469100781
Feb16,-0.223427362007604
Mar16,0.474847307507293
Abr16,-0.00607301495789643
May16,0.0783025367109445
Jun16,0.0595570715102301
Jul16,-0.0436001789805307
Ago16,0.576180587120586
Sep16,0.317627691971931
Oct16,0.748933796523087
Nov16,0.457323297179899
Dic16,0.285980513860163
Ene17,0.46301417891063
Feb17,0.53316025178734
Mar17,1.83881882302351
Abr17,-0.649032382009371
May17,-0.995328604297172
Jun17,-0.406111337566328
Jul17,0.235018886556859
Ago17,1.00683668752049
Sep17,-0.0250335693721246
Oct17,-1.03352785951775
Nov17,-0.461013736501619
Dic17,-0.00423755495333356
Ene18,0.428291886277076
Feb18,0.383644788630753
Mar18,0.0618566793582066
Abr18,-0.312098877963854
May18,-0.157983621296037
Jun18,0.400987869552591
Jul18,0.512341351756302
Ago18,0.178486799926572
Sep18,0.365686238443111
Oct18,0.110675797413414
Nov18,0.187553571068046
Dic18,-0.00744320371402779
Ene19,0.0782385603490064
Feb19,0.128482386436006
Mar19,0.384501712061117
Abr19,0.38535379795641
May19,0.154082760021084
Jun19,-0.214480812518853
Jul19,0.298257528768204
Ago19,-0.0321902206285411
Sep19,0.00644980477171435
Oct19,-0.0276881546088959
Nov19,0.191501584446859
Dic19,0.0711036067503753
Ene20,0.0371066762457642
Feb20,0.133595306872836
Mar20,0.911342426758571
Abr20,0.0125902640657172
May20,0.29518991794455
Jun20,-0.660442275130421
Jul20,0.976348675380592
Ago20,-0.373062929816096
Sep20,0.240395033722712
Oct20,-0.0601600112160054
Nov20,0.999820495150435
Dic20,-0.297393438955184
Ene21,1.62151703719759
Feb21,-0.307608595734599
Mar21,1.07009125901306
Abr21,-0.352392744462374
May21,0.380372910185914
Jun21,0.895356736029692
Jul21,1.84543081538404
Ago21,1.70004484192462
Sep21,0.593059695949879
Oct21,0.904285203435611
Nov21,0.496079687258902
Dic21,0.916099396457172
Ene22,0.275835066851002
Feb22,0.440829603705914
Mar22,2.28042041380998
Abr22,1.5654346049806
May22,0.13945770316108
Jun22,1.58505316628683
Jul22,1.17944846685258
Ago22,1.08841639952098
Sep22,0.744952868104543
Oct22,0.170788426080015
Nov22,0.860422164941925
Dic22,1.09447665094302
Ene23,0.427627093970203
Feb23,0.318165421569074
Mar23,1.69281046949432
Abr23,0.961476556572605
