"Fecha","IPC Importado"
Ene91,10.0532372858178
Feb91,3.44332860411463
Mar91,1.70275531122191
Abr91,1.47564177283869
May91,7.83502246879823
Jun91,12.0754255036486
Jul91,5.21072612247905
Ago91,6.94980022273588
Sep91,6.02507463210315
Oct91,5.68517386033629
Nov91,4.84813055606068
Dic91,4.46298199443609
Ene92,4.75606045214978
Feb92,1.1105580814398
Mar92,0.622734047314829
Abr92,2.7592843602397
May92,6.83627572523982
Jun92,4.03843720501033
Jul92,3.39400995902071
Ago92,5.09963311631638
Sep92,4.53536370732364
Oct92,13.0003893623762
Nov92,7.8336149017648
Dic92,4.37823378318869
Ene93,3.60026064994626
Feb93,1.25284711115585
Mar93,1.29767927452575
Abr93,5.78297124834673
May93,5.06609513863653
Jun93,1.16335937474854
Jul93,0.398531943117765
Ago93,2.0948301717782
Sep93,2.12630696607251
Oct93,1.08613114808572
Nov93,1.66534308783993
Dic93,3.33303628298426
Ene94,0.490556176608328
Feb94,0.594184731553207
Mar94,0.435384204441132
Abr94,0.180468689007974
May94,0.570721993329484
Jun94,0.329067534994196
Jul94,0.240346163751761
Ago94,0.835819745560508
Sep94,1.71521057067392
Oct94,0.992444283671309
Nov94,0.326196006963179
Dic94,0.58873350879352
Ene95,0.462613874994642
Feb95,0.432509910384064
Mar95,0.578195338685583
Abr95,0.964303244101464
May95,0.552826398062633
Jun95,1.85489183789014
Jul95,2.71030240152134
Ago95,5.86835180407273
Sep95,0.483404398948408
Oct95,0.274354850718399
Nov95,0.134487858182429
Dic95,0.257137190513251
Ene96,0.234048275603716
Feb96,0.325597334538465
Mar96,0.403929678195515
Abr96,0.954617828286527
May96,1.31594455745708
Jun96,1.6465886220039
Jul96,0.916196598480133
Ago96,0.22992828570076
Sep96,0.389096067383236
Oct96,0.691531183433936
Nov96,2.41169979571776
Dic96,1.41995052544856
Ene97,0.140041096984161
Feb97,0.28751010391976
Mar97,-0.831343734488433
Abr97,0.0343147485594874
May97,0.828818954182436
Jun97,-0.165963308715281
Jul97,-0.535146960465626
Ago97,0.257475910864478
Sep97,0.00820417327857667
Oct97,0.0621074444759594
Nov97,0.209426607454014
Dic97,0.331408246538186
Ene98,-0.133150681656885
Feb98,0.224946471237464
Mar98,0.457012080014595
Abr98,-0.099669823525975
May98,0.105968029518083
Jun98,0.225962301051421
Jul98,0.436674087323816
Ago98,0.169381138262212
Sep98,0.319439056087346
Oct98,0.540470975387183
Nov98,0.40289288126911
Dic98,0.148359010050023
Ene99,-0.0818346405587669
Feb99,0.283421249607597
Mar99,-0.353412248750473
Abr99,1.68230789314166
May99,0.683475830136007
Jun99,-0.0111117884452601
Jul99,-0.0255176242820257
Ago99,2.34078900613033
Sep99,1.04859327300022
Oct99,1.03982012244218
Nov99,0.723069877722049
Dic99,0.238144976779321
Ene00,0.459792244374696
Feb00,0.864065634857036
Mar00,0.147284947364871
Abr00,0.862345594183485
May00,0.563222130395447
Jun00,0.378478548012963
Jul00,0.906986448166692
Ago00,0.393944868058336
Sep00,1.30735386909061
Oct00,1.48493272153328
Nov00,2.14428177332101
Dic00,0.689641002902685
Ene01,0.629975393218404
Feb01,0.065678101250481
Mar01,-0.752628208211938
Abr01,-0.811459554321455
May01,0.39003411058049
Jun01,0.125873049499415
Jul01,-0.779808255991319
Ago01,-1.0012995979468
Sep01,-0.217102786594908
Oct01,-0.648626998172852
Nov01,-0.663929119234488
Dic01,-1.03362271167752
Ene02,-0.784731253601071
Feb02,-0.0404026560225235
Mar02,0.388661337280818
Abr02,1.73177534813832
May02,0.316560031941288
Jun02,0.26026316821297
Jul02,0.336679252411707
Ago02,0.617933603423339
Sep02,5.18030508125403
Oct02,3.51193859607076
Nov02,-0.809476303763979
Dic02,-0.688640769712513
Ene03,0.702139582116202
Feb03,0.72758243113303
Mar03,1.39169116958425
Abr03,0.275001041230783
May03,-1.11303702998319
Jun03,-0.503759444712076
Jul03,-0.431418536655743
Ago03,0.174334455208565
Sep03,1.14065480421071
Oct03,0.183696563634084
Nov03,0.166302341338797
Dic03,0.306232787482641
Ene04,3.49416564712391
Feb04,2.25326989929097
Mar04,0.553128431002548
Abr04,0.388876368909999
May04,0.540408714854962
Jun04,0.667068449319257
Jul04,0.629066565057756
Ago04,0.210934313992234
Sep04,0.219870243474074
Oct04,0.962700349358214
Nov04,1.09131183789658
Dic04,-0.174087702118904
Ene05,-0.475864572531257
Feb05,-0.189932902489239
Mar05,0.305010590754653
Abr05,0.300668275053812
May05,0.0827452923357505
Jun05,0.251354369724538
Jul05,-0.773667396918214
Ago05,0.92071190840625
Sep05,1.24500146425026
Oct05,0.450018813977106
Nov05,0.275963507173994
Dic05,-0.218674066431015
Ene06,-0.0674396203057804
Feb06,-0.10146980859057
Mar06,0.121854284699864
Abr06,0.628347097609241
May06,0.662215225170579
Jun06,0.0921848745995667
Jul06,-0.0398268452664676
Ago06,0.205153204629447
Sep06,-0.0951720790599488
Oct06,-0.671723823056452
Nov06,-0.217761227983477
Dic06,-0.235916586807355
Ene07,0.258634823148296
Feb07,-0.341218745681454
Mar07,0.144594765749551
Abr07,0.144741355973085
May07,1.35475215133286
Jun07,1.69322903446449
Jul07,1.80478255943278
Ago07,0.68666502772403
Sep07,1.36244078433773
Oct07,2.20472065422257
Nov07,0.491497332357585
Dic07,0.225045437712077
Ene08,0.504440707251312
Feb08,0.485294299319109
Mar08,0.413921853210824
Abr08,0.638366228656733
May08,0.13361422566048
Jun08,1.1256957745023
Jul08,0.435968635242905
Ago08,0.205796804468541
Sep08,0.154021356183594
Oct08,0.312368022427364
Nov08,-1.03672139120968
Dic08,-1.17256572974111
Ene09,-2.6910852515406
Feb09,-3.03637612339848
Mar09,-0.74360072569964
Abr09,-0.246282579231014
May09,-0.329558229053413
Jun09,0.0683736283317895
Jul09,0.0993672578205432
Ago09,-0.149616845308379
Sep09,0.111461354270002
Oct09,-0.111609364837253
Nov09,-0.0115869758626638
Dic09,0.678205336067904
Ene10,0.89849920738876
Feb10,0.174418852080289
Mar10,-0.0172150305476865
Abr10,0.123843182223898
May10,0.745886837389076
Jun10,0.105530086146763
Jul10,0.390685863754595
Ago10,0.00732820253056443
Sep10,0.1644706704369
Oct10,0.295918561849262
Nov10,0.543969695531502
Dic10,0.288138284773749
Ene11,1.00479637103567
Feb11,0.466811126049322
Mar11,0.486495988207402
Abr11,0.569230479140734
May11,0.292828655685069
Jun11,0.530723619284602
Jul11,0.237463317365478
Ago11,0.247809458418264
Sep11,0.531284497013585
Oct11,0.224941878531137
Nov11,0.278526420492952
Dic11,-0.100440157282433
Ene12,-0.233902723275475
Feb12,0.119304203377831
Mar12,0.483365734223434
Abr12,0.562806317433447
May12,0.0773064742768977
Jun12,-0.0289062288160503
Jul12,-0.685047055568069
