"0","#Paso 2: Validar la distribución"
"0","# - Comparar media poblacional con la Mediana poblacional para garantizar que el 50% aproximadamente esta por encima y por debajo de la media"
"0","print('Diferencia entre media poblacional y mediana')"
"1","[1]"
"1"," ""Diferencia entre media poblacional y mediana"""
"1","
"
"0","abs(mean(Promedios_CP_Mujeres)-median(Promedios_CP_Mujeres))"
"1","[1]"
"1"," 0.1009333"
"1","
"
"0","# - Comparar la media muestral con la media poblacional, generando 10 muestras de tamaño 30 sobre nuestra población"
"0","medias=rep(0,10)"
"0","for (i in 1:10) {"
"0","  indice=sample(1:75,30,replace=FALSE)"
"0","  muestra=Promedios_CP_Mujeres[indice]"
"0","  medias[i]=mean(muestra)"
"0","}"
"0","print('promedio de las Medias muestrales')"
"1","[1]"
"1"," ""promedio de las Medias muestrales"""
"1","
"
"0","mean(medias)"
"1","[1]"
"1"," 14.3916"
"1","
"
"0","error_media_muestral=abs(mean(Promedios_CP_Mujeres)-mean(medias))"
"0","print('error porcentual para la Media muestral')"
"1","[1]"
"1"," ""error porcentual para la Media muestral"""
"1","
"
"0","error_media_muestral*100/(mean(Promedios_CP_Mujeres))"
"1","[1]"
"1"," 0.9588739"
"1","
"
"0","# - Comparar la desviación estandar de la media muestral con sd/raiz(n)"
"0","print('Desviación estandar muestral')"
"1","[1]"
"1"," ""Desviación estandar muestral"""
"1","
"
"0","sd(medias)"
"1","[1]"
"1"," 0.2511833"
"1","
"
"0","error_sd_muestral=abs(sd(Promedios_CP_Mujeres)/30**0.5-sd(medias))"
"0","print('error porcentual para la desviación estandar de la Media muestral')"
"1","[1]"
"1"," ""error porcentual para la desviación estandar de la Media muestral"""
"1","
"
"0","error_sd_muestral*100/(sd(Promedios_CP_Mujeres)/30**0.5)"
"1","[1]"
"1"," 11.47484"
"1","
"
