"0","summary(paises$Meses)"
"1","   Length "
"1","    Class "
"1","     Mode "
"1","
"
"1","      259 "
"1","character "
"1","character "
"1","
"
"0","print(""Total Registros Range:"")"
"1","[1]"
"1"," ""Total Registros Range:"""
"1","
"
"0","range(paises$Total_Registros)"
"1","[1]"
"1","   1"
"1"," 124"
"1","
"
"0","print(""Total KG Range:"")"
"1","[1]"
"1"," ""Total KG Range:"""
"1","
"
"0","range(paises$Total_KG)"
"1","[1]"
"1","         9.5"
"1"," 615426327.0"
"1","
"
"0","print(""US_KG Range:"")"
"1","[1]"
"1"," ""US_KG Range:"""
"1","
"
"0","range(paises$US_KG)"
"1","[1]"
"1","  0.000"
"1"," 57.925"
"1","
"
"0","print(""US_DOLAR Range:"")"
"1","[1]"
"1"," ""US_DOLAR Range:"""
"1","
"
"0","range(paises$US_Dolar)"
"1","[1]"
"1","          0"
"1"," 1304664438"
"1","
"
