"0","#Paso 2: Validar la distribución"
"0","# - Comparar media poblaciónal con la Mediana poblaciónal para garantizar que el 50% aproximadamente esta por encima y por debajo de la media"
"0","print('Diferencia entre media poblacional y mediana')"
"1","[1]"
"1"," ""Diferencia entre media poblacional y mediana"""
"1","
"
"0","abs(mean(DF$Promedio_primer_ciclo)-median(DF$Promedio_primer_ciclo))"
"1","[1]"
"1"," 0.1028261"
"1","
"
"0","# - Comparar la media muestral con la media poblaciónal, generando 10 muestras de tamaño 30 sobre nuestra población"
"0","medias=rep(0,10)"
"0","for (i in 1:10) {"
"0","  indice=sample(1:161,30,replace=FALSE)"
"0","  muestra=DF$Promedio_primer_ciclo[indice]"
"0","  medias[i]=mean(muestra)"
"0","}"
"0","print('Media muestral')"
"1","[1]"
"1"," ""Media muestral"""
"1","
"
"0","mean(medias)"
"1","[1]"
"1"," 14.83802"
"1","
"
"0","error_media_muestral=abs(mean(DF$Promedio_ciclo_pasado)-mean(medias))"
"0","print('error porcentual para la Media muestral')"
"1","[1]"
"1"," ""error porcentual para la Media muestral"""
"1","
"
"0","error_media_muestral*100/(mean(DF$Promedio_primer_ciclo))"
"1","[1]"
"1"," 2.013625"
"1","
"
"0","# - Comparar la desviación estandar de la media muestral con sd/raiz(n)"
"0","print('Desviación estandar muestral')"
"1","[1]"
"1"," ""Desviación estandar muestral"""
"1","
"
"0","sd(medias)"
"1","[1]"
"1"," 0.2551608"
"1","
"
"0","error_sd_muestral=abs(sd(DF$Promedio_primer_ciclo)/30**0.5-sd(medias))"
"0","print('error porcentual para la desviación estandar de la Media muestral')"
"1","[1]"
"1"," ""error porcentual para la desviación estandar de la Media muestral"""
"1","
"
"0","error_sd_muestral*100/(sd(DF$Promedio_primer_ciclo)/30**0.5)"
"1","[1]"
"1"," 15.24904"
"1","
"
