"0","t.test(x=Estres_promedio$HorasDiariasDeSueno,y=Estres_promedio$HorasDiariasDeSueno, alternative = ""greater"",conf.level = 0.95)"
"1","
"
"1","	Welch Two Sample t-test"
"1","
"
"1","
"
"1","data:  "
"1",""
"1","Estres_promedio$HorasDiariasDeSueno and Estres_promedio$HorasDiariasDeSueno"
"1",""
"1","
"
"1","t = 0, df = 126, p-value = 0.5"
"1","
"
"1","alternative hypothesis: "
"1","true "
"1",""
"1","difference in means"
"1",""
"1"," is "
"1",""
"1","greater than"
"1",""
"1"," "
"1",""
"1","0"
"1",""
"1","
"
"1","95"
"1",""
"1"," percent confidence interval:
"
"1",""
"1"," "
"1",""
"1","-0.3026095        Inf"
"1",""
"1","
"
"1","sample estimates:
"
"1","mean of x "
"1","mean of y "
"1","
"
"1"," 6.609375 "
"1"," 6.609375 "
"1","
"
"1","
"
