"0","tabla_rubro_ubic <- table(DFC$rubro,DFC$ubic_des)"
"0",""
"0","prop.table(x=tabla_rubro_ubic, margin = 2)"
"1","                                       
"
"1","                                       "
"1"," Extranjero"
"1"," Zona rural"
"1"," Zona Urbana"
"1","
  Campos relacionados con la ingeniería"
"1"," 0.51111111"
"1"," 0.68000000"
"1","  0.43243243"
"1","
  Comercio Internacional               "
"1"," 0.05555556"
"1"," 0.00000000"
"1","  0.02702703"
"1","
  Finanzas y servicios                 "
"1"," 0.06666667"
"1"," 0.08000000"
"1","  0.13513514"
"1","
  Otro                                 "
"1"," 0.05555556"
"1"," 0.08000000"
"1","  0.10810811"
"1","
  Sector tecnológico                   "
"1"," 0.31111111"
"1"," 0.16000000"
"1","  0.29729730"
"1","
"
