"0",""
"0","modelo = lm(DF$IT ~ DF$NP, data=DF)"
"0","modelo"
"1","
Call:
"
"1",""
"1","lm(formula = DF$IT ~ DF$NP, data = DF)"
"1",""
"1","

"
"1","Coefficients:
"
"1","(Intercept)  "
"1","      DF$NP  "
"1","
"
"1"," -151042.68  "
"1","      16.46  "
"1","
"
"1","
"
"0","d <- data.frame(""X""=DF$NP/1000, ""Y""=DF$IT/1000000)"
"0","modelo = lm(d$Y ~ d$X, data=d)"
"0","modelo"
"1","
Call:
"
"1",""
"1","lm(formula = d$Y ~ d$X, data = d)"
"1",""
"1","

"
"1","Coefficients:
"
"1","(Intercept)  "
"1","        d$X  "
"1","
"
"1","   -0.15104  "
"1","    0.01646  "
"1","
"
"1","
"
