"0","paises = rename(paises,Pais_Destino = ""País.Destino"",Anio = ""Año"",Total_Registros = ""Total.registros"",Total_KG = ""Total.KG"",US_Dolar = ""US"",US_KG = ""US.KG"")"
"0",""
"0","paises = select(paises,Pais_Destino,Anio,Meses,Total_Registros,Total_KG,US_KG,US_Dolar)"
"0","names(paises)"
"1","[1]"
"1"," ""Pais_Destino""   "
"1"," ""Anio""           "
"1"," ""Meses""          "
"1","
"
"1","[4]"
"1"," ""Total_Registros"""
"1"," ""Total_KG""       "
"1"," ""US_KG""          "
"1","
"
"1","[7]"
"1"," ""US_Dolar""       "
"1","
"
