"0","t.test(x=Estres_menor_30$HorasDiariasDeSueno,y=Estres_mayor_30$HorasDiariasDeSueno, alternative = ""greater"",conf.level = 0.95)"
"1","
"
"1","	Welch Two Sample t-test"
"1","
"
"1","
"
"1","data:  "
"1",""
"1","Estres_menor_30$HorasDiariasDeSueno and Estres_mayor_30$HorasDiariasDeSueno"
"1",""
"1","
"
"1","t = 2.0275, df = 130.96, p-value = 0.02232"
"1","
"
"1","alternative hypothesis: "
"1","true "
"1",""
"1","difference in means"
"1",""
"1"," is "
"1",""
"1","greater than"
"1",""
"1"," "
"1",""
"1","0"
"1",""
"1","
"
"1","95"
"1",""
"1"," percent confidence interval:
"
"1",""
"1"," "
"1",""
"1","0.07568716        Inf"
"1",""
"1","
"
"1","sample estimates:
"
"1","mean of x "
"1","mean of y "
"1","
"
"1"," 6.597561 "
"1"," 6.183824 "
"1","
"
"1","
"
