"0","#Paso 4: Ejemplo"
"0","# Se sabe que el quinto superior en los ultimos años esta definido por una nota mínima, la cual alberga al 20% de alumnos con notas superiores. Determinar la nota mínima para pertenecer al quinto superior"
"0","# Dado que nuestra población se distribuye Norm(mu,ds), podemos afirmar que:"
"0","NotaMin=qnorm(0.2,mu,sd,lower.tail = FALSE)"
"0","print('El promedio mínimo que debería haber  tenido un estudiante para estar dentro del 20% de los estudiantes que pertenecen quinto superior es: ')"
"1","[1]"
"1"," ""El promedio mínimo que debería haber  tenido un estudiante para estar dentro del 20% de los estudiantes que pertenecen quinto superior es: """
"1","
"
"0","NotaMin"
"1","[1]"
"1"," 16.28504"
"1","
"
"0","round(NotaMin,2)"
"1","[1]"
"1"," 16.29"
"1","
"
