"0","names(DF)"
"1"," [1]"
"1"," ""Correo electrónico""                                                                                                               "
"1","
"
"1"," [2]"
"1"," ""Sexo""                                                                                                                             "
"1","
"
"1"," [3]"
"1"," ""Edad""                                                                                                                             "
"1","
"
"1"," [4]"
"1"," ""¿En que ciclo de carrera te encuentras?(Solo en numeros ejm:1 )""                                                                  "
"1","
"
"1"," [5]"
"1"," ""¿Qué carrera estudias?""                                                                                                           "
"1","
"
"1"," [6]"
"1"," ""Promedio ponderado. (Usar el punto como separador decimal)""                                                                       "
"1","
"
"1"," [7]"
"1"," ""¿Cuál es tu expectativa de sueldo al egresar de UTEC? (Solo el valor numérico y en soles mensual)""                                "
"1","
"
"1"," [8]"
"1"," ""¿En qué campo/rubro laboral deseas postular en un futuro?""                                                                        "
"1","
"
"1"," [9]"
"1"," ""De acuerdo al siguiente cuadro: ¿Con cuántas habilidades cuentas?, sabiendo que son habilidades que las empresas actuales buscan."""
"1","
"
"1","[10]"
"1"," ""¿Cuánto tiempo de experiencia laboral tienes en el rubro que elegiste? (En meses)""                                                "
"1","
"
"1","[11]"
"1"," ""¿Dónde te gustaría trabajar? ¿En una zona rural, urbana o en el extranjero?""                                                      "
"1","
"
"1","[12]"
"1"," ""¿Qué beneficios laborales esperas?""                                                                                               "
"1","
"
"1","[13]"
"1"," ""¿Qué nivel educativo esperas alcanzar?""                                                                                           "
"1","
"
