"0","dx <- data.frame(Rubro = DFC$rubro, Carrera = DFC$carrera)"
"0",""
"0","ggplot(dx, aes(x = Carrera, fill = Rubro)) +"
"0","  geom_bar() + ggtitle(""Gráfico 3"")+"
"0","  labs(x = ""Carreras"", y = ""Número de estudiantes"", fill = ""Rubros"") +"
"0","  theme(plot.title = element_text(size = 12, face = ""bold""),"
"0","        axis.text.x = element_text(angle = 45, hjust = 1),"
"0","        axis.text.y = element_text(size = 10),"
"0","        legend.text = element_text(size = 10),"
"0","        legend.title = element_text(size = 10, face = ""bold""),"
"0","        plot.margin = margin(-1, 0, 0, 0, ""cm""))"
