"0","summary(export$Exportador)"
"1","   Length "
"1","    Class "
"1","     Mode "
"1","
"
"1","      527 "
"1","character "
"1","character "
"1","
"
"0","summary(export$Meses)"
"1","   Length "
"1","    Class "
"1","     Mode "
"1","
"
"1","      527 "
"1","character "
"1","character "
"1","
"
"0","range(export$Total_Registros)"
"1","[1]"
"1","  1"
"1"," 34"
"1","
"
"0","range(export$Total_KG)"
"1","[1]"
"1","        15.57"
"1"," 222294770.10"
"1","
"
"0","range(export$US_KG)"
"1","[1]"
"1","  0.00000"
"1"," 57.92453"
"1","
"
"0","range(export$US_Dolar)"
"1","[1]"
"1","         0"
"1"," 509358565"
"1","
"
