"0",""
"0","plot_ly() %>%"
"0","    add_trace(y = ~DF2020$IT/1000000,"
"0","        x = ~DF2020$Mes, "
"0","        type=""scatter"","
"0","        mode=""lines+markers"","
"0","        name=""2020"","
"0","        marker = list(color = '#57cc99'),"
"0","        line = list(color = '#57cc99'),"
"0","        fill = ""tonexty"","
"0","        fillcolor = 'rgba(197,237,211,0.3)'"
"0","        )%>%"
"0","    add_trace(DF2021, y = ~DF2021$IT/1000000,"
"0","        x = ~DF2021$Mes, "
"0","        type=""scatter"","
"0","        mode=""lines+markers"","
"0","        name=""2021"","
"0","        marker = list(color = '#38a3a5'),"
"0","        line = list(color = '#38a3a5'),"
"0","        fill = ""tonexty"","
"0","        fillcolor = 'rgba(106,166,169,0.3)'"
"0","        )%>%"
"0","    add_trace(y = ~DF2022$IT/1000000,"
"0","        x = ~DF2022$Mes, "
"0","        type=""scatter"","
"0","        mode=""lines+markers"","
"0","        name=""2022"","
"0","        marker = list(color = '#22577a'),"
"0","        line = list(color = '#22577a'),"
"0","        fill = ""tonexty"","
"0","        fillcolor = 'rgba(68,102,122,0.3)'"
"0","        )%>%"
"0","    "
"0","    layout(xaxis = list( title = ""Meses""),"
"0","           title = ""Evolutivo Ingresos"","
"0","    yaxis = list( title = ""Ingresos totales (Millones de US$)"", "
"0","                  range = list(0,45))"
"0","    )"
