"0","unique(paises$Anio)"
"1","[1]"
"1"," 2021"
"1"," 2022"
"1","
"
"0","unique(paises$Meses)"
"1"," [1]"
"1"," "" Enero ""     "
"1"," "" Febrero ""   "
"1"," "" Marzo ""     "
"1"," "" Abril ""     "
"1","
"
"1"," [5]"
"1"," "" Mayo ""      "
"1"," "" Junio ""     "
"1"," "" Julio ""     "
"1"," "" Agosto ""    "
"1","
"
"1"," [9]"
"1"," "" Septiembre """
"1"," "" Octubre ""   "
"1"," "" Noviembre "" "
"1"," "" Diciembre "" "
"1","
"
"0","unique(paises$Total_Registros)"
"1"," [1]"
"1","  58"
"1","   1"
"1","   2"
"1","   5"
"1","   3"
"1","  75"
"1","   4"
"1","   6"
"1","  47"
"1","   7"
"1","  17"
"1","  82"
"1","  12"
"1","  92"
"1","  15"
"1","  78"
"1","
"
"1","[17]"
"1","  11"
"1","  95"
"1","  10"
"1","  88"
"1","  96"
"1"," 103"
"1","   9"
"1","  80"
"1","  84"
"1","  14"
"1","  81"
"1","  13"
"1","  74"
"1"," 124"
"1","  85"
"1","  76"
"1","
"
